transfer_id,departure_object_id,arrival_object_id,departure_epoch,time_of_flight,revolutions,prograde,departure_position_x,departure_position_y,departure_position_z,departure_velocity_x,departure_velocity_y,departure_velocity_z,departure_semi_major_axis,departure_eccentricity,departure_inclination,departure_argument_of_periapsis,departure_longitude_of_ascending_node,departure_true_anomaly,arrival_position_x,arrival_position_y,arrival_position_z,arrival_velocity_x,arrival_velocity_y,arrival_velocity_z,arrival_semi_major_axis,arrival_eccentricity,arrival_inclination,arrival_argument_of_periapsis,arrival_longitude_of_ascending_node,arrival_true_anomaly,transfer_semi_major_axis,transfer_eccentricity,transfer_inclination,transfer_argument_of_periapsis,transfer_longitude_of_ascending_node,transfer_true_anomaly,departure_delta_v_x,departure_delta_v_y,departure_delta_v_z,arrival_delta_v_x,arrival_delta_v_y,arrival_delta_v_z,transfer_delta_v
14441250,20884,16615,2.4574e+06,15700,2,0,2052.88,5930.46,3537.17,0.0505872,-3.85117,6.37517,7222.9,0.00434198,1.72434,1.44324,1.32488,5.35991,-1716.36,-2841.24,-6360.31,1.14385,6.59188,-3.26453,7156.33,0.00285357,1.72236,1.59581,1.32439,2.65828,7181.64,0.00420995,1.72193,2.92084,1.32349,3.8821,-0.0186235,0.0196862,-0.0128985,-0.00415828,-0.0016884,0.0250971,0.0555078
14441274,20884,16615,2.4574e+06,7900,1,0,1093.94,-163.29,7106.37,-1.79494,-7.23342,0.11548,7209.38,0.00252364,1.72448,1.26854,1.32516,0.28729,-1998.22,-6507.15,-2237.26,-0.461143,2.53392,-7.0018,7169.02,0.00190191,1.72223,2.16836,1.32303,1.29459,7189.14,0.00340024,1.72446,3.24405,1.32378,4.59476,-0.0118428,0.0133185,-0.0286986,0.0152019,-0.0152078,0.00457393,0.0557662
14441284,20884,16615,2.4574e+06,10900,1,0,1093.94,-163.29,7106.37,-1.79494,-7.23342,0.11548,7209.38,0.00252364,1.72448,1.26854,1.32516,0.28729,1982.1,6579.52,2046.04,0.512812,-2.36617,7.05195,7169.32,0.0023066,1.72222,1.89088,1.32364,4.68515,7182.87,0.00264125,1.72447,5.76767,1.32433,2.07121,-0.00078418,0.0145286,0.0125444,-0.0259258,-0.0223989,-0.0129664,0.055844
14441174,20884,16615,2.4574e+06,7900,1,0,1012.98,6253.43,-3489.7,1.83858,3.24931,6.41101,7223,0.0037915,1.72433,1.41999,1.32485,4.35312,1368.41,1086.64,6936.02,-1.58839,-7.15431,1.4232,7153.47,0.00143394,1.72239,2.87608,1.32265,4.78241,7200.64,0.00710916,1.72297,1.73909,1.32562,4.03413,-0.0160182,-0.0151705,-0.00111996,-0.0147608,0.030012,0.00658516,0.0561779
10469344,18467,13574,2.4574e+06,13900,2,0,6739.94,96.3505,-2489.03,2.62625,-1.14763,6.88186,7198.64,0.00879879,1.72048,4.55488,6.24176,1.3704,653.39,-1104.12,7110.03,-7.3867,0.232061,0.6848,7213.79,0.00426968,1.72062,3.41571,6.23779,4.34084,7183.4,0.00607496,1.72099,4.30025,6.24157,1.625,-0.020633,-0.00303538,-0.00120021,-0.0158507,0.0303243,-0.00962617,0.0564349
10469532,18467,13574,2.4574e+06,10300,1,0,-5842.16,848.326,-4039.61,4.34828,0.735902,-6.04957,7194.99,0.00861715,1.72052,4.58791,6.2424,5.44473,-2273.21,-922.128,6783.97,-7.03971,0.665427,-2.29461,7215.29,0.00331452,1.72061,3.39991,6.23794,4.76823,7176.23,0.00553052,1.71942,4.70707,6.24162,5.32546,-0.0173567,-0.00916448,-0.00158486,-0.01429,0.0313368,-0.0128962,0.056468
14441223,20884,16615,2.4574e+06,7600,1,0,2052.88,5930.46,3537.17,0.0505872,-3.85117,6.37517,7222.9,0.00434198,1.72434,1.44324,1.32488,5.35991,4.64217,-3765.44,6078.62,-2.1341,-6.08847,-3.76519,7157.48,0.00112643,1.72235,1.60938,1.32291,0.49701,7197.02,0.00653922,1.72199,2.24368,1.32353,4.55927,-0.0257294,-0.00665673,-0.0194669,0.000781686,0.0123256,0.0201788,0.0566017
14440983,20884,16615,2.4574e+06,10600,1,0,888.067,-959.654,7072.88,-1.92044,-7.16506,-0.721544,7209.56,0.00265024,1.72448,1.17693,1.32399,0.493243,1785.61,6946.48,151.731,1.04657,-0.444702,7.36515,7170.81,0.00197126,1.72221,1.81529,1.32242,4.48929,7209.16,0.00555123,1.72463,0.517389,1.32247,1.15255,-0.00719467,-0.000779393,0.0296684,-0.0187833,0.0106786,-0.0167089,0.0578519
14441232,20884,16615,2.4574e+06,10300,1,0,2052.88,5930.46,3537.17,0.0505872,-3.85117,6.37517,7222.9,0.00434198,1.72434,1.44324,1.32488,5.35991,-673.245,1670.13,-6949.8,2.00368,7.00732,1.48456,7153.57,0.00366177,1.72239,1.96319,1.32341,2.9532,7185.89,0.00251028,1.72233,3.7172,1.32372,3.08578,-0.0089766,0.0359802,-0.000595778,-0.0011276,-0.0192613,0.0081879,0.0580476
10469043,18467,13574,2.4574e+06,13600,2,0,6919.79,-0.237921,-1953.3,2.06147,-1.15444,7.06582,7199.48,0.00874813,1.72047,4.5733,6.24057,1.43157,1993.58,-1129.36,6857.84,-7.12944,0.0238431,2.04467,7215.06,0.00459253,1.72061,3.34281,6.23654,4.22456,7166.06,0.00961478,1.72168,4.06706,6.24022,1.93776,-0.00267889,-0.0065434,-0.0185873,-0.0245988,0.0285435,0.00664204,0.0581483
14441243,20884,16615,2.4574e+06,13600,2,0,2052.88,5930.46,3537.17,0.0505872,-3.85117,6.37517,7222.9,0.00434198,1.72434,1.44324,1.32488,5.35991,91.7659,-3525.94,6219.76,-2.12454,-6.2449,-3.50508,7156.86,0.00102269,1.72236,1.6223,1.32412,0.443527,7180.95,0.00540599,1.72251,2.72737,1.32383,4.07562,-0.0170111,0.00943733,-0.0195084,0.00624839,-0.00399511,0.0298553,0.058313
14441312,20884,16615,2.4574e+06,4300,0,0,-931.796,-6100.44,3733.74,-1.89059,-3.57098,-6.24584,7222.41,0.00441485,1.72434,1.32166,1.32545,1.26861,2002.31,4900.36,4823.8,-0.455561,-5.1423,5.38613,7162.47,0.00242823,1.7223,2.28609,1.32247,4.7467,7194.82,0.00477645,1.72502,0.465114,1.32503,2.12509,-0.00191361,0.00911655,0.0123262,-0.033477,-0.00097669,-0.0268251,0.05836
14441081,20884,16615,2.4574e+06,10000,1,0,-2066.76,-5692.04,-3975.46,0.0847133,4.20375,-6.09731,7221.74,0.003994,1.72435,1.27724,1.32428,2.45311,1202.45,366.611,7040.42,-1.72788,-7.23316,0.662917,7152.94,0.00117691,1.7224,2.91239,1.32269,4.85048,7204.73,0.00743072,1.72243,1.3317,1.32298,2.39845,0.0109747,-0.0237567,-0.00548088,0.00125617,0.0256099,-0.0186689,0.058454
14441245,20884,16615,2.4574e+06,14200,2,0,2052.88,5930.46,3537.17,0.0505872,-3.85117,6.37517,7222.9,0.00434198,1.72434,1.44324,1.32488,5.35991,-1118.78,-6365.28,3070.63,-1.77797,-2.90783,-6.64725,7167.44,0.00235784,1.72224,1.92849,1.32424,0.764051,7178.57,0.00384219,1.72277,3.25566,1.32398,3.54736,-0.00888519,0.0268619,-0.0105015,0.00127089,-0.0232398,0.016252,0.0585665
14441173,20884,16615,2.4574e+06,7600,1,0,1012.98,6253.43,-3489.7,1.83858,3.24931,6.41101,7223,0.0037915,1.72433,1.41999,1.32485,4.35312,1771.02,3145.64,6179.57,-1.07383,-6.46065,3.5785,7157.08,0.00208041,1.72236,2.61125,1.32254,4.73423,7200.85,0.00754367,1.72379,1.68952,1.32516,4.08364,-0.00991279,-0.0204391,-7.19352e-05,-0.0136719,0.032535,0.00750898,0.0587971
10469345,18467,13574,2.4574e+06,14200,2,0,6739.94,96.3505,-2489.03,2.62625,-1.14763,6.88186,7198.64,0.00879879,1.72048,4.55488,6.24176,1.3704,-1558.48,-983.686,6977.12,-7.24229,0.564669,-1.56523,7214.38,0.00354162,1.72062,3.43635,6.23791,4.62877,7183.6,0.00563706,1.71974,4.30194,6.24204,1.62338,-0.0232373,0.00670982,0.00151947,-0.0138444,0.0320887,-0.000388495,0.0591844
14440984,20884,16615,2.4574e+06,10900,1,0,888.067,-959.654,7072.88,-1.92044,-7.16506,-0.721544,7209.56,0.00265024,1.72448,1.17693,1.32399,0.493243,2008.31,6479.87,2318.16,0.425881,-2.64123,6.95995,7168.9,0.00234315,1.72223,1.91784,1.32242,4.69857,7209.4,0.00568224,1.72455,0.513583,1.32324,1.15647,-0.00167871,-0.00239876,0.029729,-0.0215895,0.00288346,-0.0199623,0.0594179
14441225,20884,16615,2.4574e+06,8200,1,0,2052.88,5930.46,3537.17,0.0505872,-3.85117,6.37517,7222.9,0.00434198,1.72434,1.44324,1.32488,5.35991,-1194.75,-6471.46,2810.11,-1.73247,-2.63447,-6.77184,7168,0.00239353,1.72224,1.96052,1.32302,0.772544,7199.24,0.00705287,1.7216,2.18945,1.3233,4.61347,-0.0301188,-0.00981661,-0.020028,0.00117438,0.0202035,0.00962118,0.0598866
14441264,20884,16615,2.4574e+06,4900,0,0,1093.94,-163.29,7106.37,-1.79494,-7.23342,0.11548,7209.38,0.00252364,1.72448,1.26854,1.32516,0.28729,2008.31,6479.87,2318.16,0.425881,-2.64123,6.95995,7168.9,0.00234315,1.72223,1.91784,1.32242,4.69857,7196.62,0.00388985,1.72445,0.149115,1.3232,1.40642,-0.00870657,0.00939461,0.0250781,-0.0240314,-0.0112675,-0.0181148,0.060294
10469044,18467,13574,2.4574e+06,13900,2,0,6919.79,-0.237921,-1953.3,2.06147,-1.15444,7.06582,7199.48,0.00874813,1.72047,4.5733,6.24057,1.43157,-205.209,-1069.33,7139.03,-7.41355,0.373358,-0.186089,7213.62,0.00400475,1.72063,3.44643,6.23665,4.42905,7165.31,0.0100205,1.72054,4.07071,6.24055,1.93416,0.000396511,0.00223414,-0.0184576,-0.0244198,0.026852,0.0209866,0.0605226
14441033,20884,16615,2.4574e+06,10600,1,0,-1141.79,-6452.8,3021.82,-1.77296,-2.83287,-6.64294,7224.1,0.00443225,1.72432,1.37801,1.32425,1.32602,1771.02,3145.64,6179.57,-1.07383,-6.46065,3.5785,7157.08,0.00208041,1.72236,2.61125,1.32254,4.73423,7207.38,0.00707095,1.72351,0.95215,1.32463,1.75193,0.00535756,-0.0160128,0.0150744,-0.0185158,0.0174034,-0.0282427,0.0606267
10469533,18467,13574,2.4574e+06,10600,1,0,-5842.16,848.326,-4039.61,4.34828,0.735902,-6.04957,7194.99,0.00861715,1.72052,4.58791,6.2424,5.44473,-4244.29,-682.074,5785.06,-5.99547,0.922375,-4.31306,7219.68,0.00302441,1.72056,3.16875,6.23803,5.30889,7175.81,0.00544585,1.71848,4.70909,6.24096,5.32334,-0.0182181,-0.0176304,-0.00294165,-0.0202799,0.0284561,-0.00500094,0.0608214
8558581,16615,20884,2.4574e+06,10000,1,0,-2060.09,-5943.53,-3435.81,-0.0618011,3.73612,-6.45301,7166.57,0.00174413,1.72225,1.99417,1.3206,1.65368,1283.68,635.665,7047.48,-1.64609,-7.20768,0.951213,7209.67,0.00251496,1.72448,1.37503,1.32634,0.0664403,7185.41,0.00259389,1.72385,3.35131,1.3215,0.296675,-0.0110494,0.0143161,-0.00287994,0.0350643,-0.0190796,0.0151884,0.061023
14441200,20884,16615,2.4574e+06,15700,2,0,1012.98,6253.43,-3489.7,1.83858,3.24931,6.41101,7223,0.0037915,1.72433,1.41999,1.32485,4.35312,-1819.29,-6908.02,-513.258,-0.960542,0.785262,-7.36097,7170.74,0.00224929,1.72221,2.21552,1.32425,0.998634,7186.47,0.00737833,1.72503,2.11693,1.32445,3.65612,0.000900355,-0.0103641,-0.0169113,0.0301506,0.0276127,0.00715968,0.0613613
10469531,18467,13574,2.4574e+06,10000,1,0,-5842.16,848.326,-4039.61,4.34828,0.735902,-6.04957,7194.99,0.00861715,1.72052,4.58791,6.2424,5.44473,-87.4195,-1075.15,7140.93,-7.4165,0.346834,-0.0676526,7213.61,0.00404092,1.72063,3.44051,6.23783,4.41882,7177.41,0.00620796,1.7206,4.75233,6.24245,5.28031,-0.0122644,0.000850616,0.00251972,-0.0169102,0.038821,-0.0250279,0.061737
8558580,16615,20884,2.4574e+06,9700,1,0,-2060.09,-5943.53,-3435.81,-0.0618011,3.73612,-6.45301,7166.57,0.00174413,1.72225,1.99417,1.3206,1.65368,1708.51,2733.27,6430.23,-1.1634,-6.6642,3.13093,7212.64,0.00303539,1.72444,1.57748,1.32623,5.83621,7184.76,0.0027548,1.72167,3.12602,1.32028,0.52178,0.00548162,0.00579139,-0.0075981,0.0462345,-0.0212013,0.0067219,0.0623206
10469343,18467,13574,2.4574e+06,13600,2,0,6739.94,96.3505,-2489.03,2.62625,-1.14763,6.88186,7198.64,0.00879879,1.72048,4.55488,6.24176,1.3704,2804,-1120.85,6573.44,-6.83786,-0.121235,2.86316,7216.42,0.00470869,1.7206,3.27971,6.23768,4.169,7182.81,0.00710977,1.72207,4.29457,6.24116,1.63062,-0.0139054,-0.0113796,-0.00548509,-0.0261585,0.0315711,-0.015661,0.062676
14441311,20884,16615,2.4574e+06,4000,0,0,-931.796,-6100.44,3733.74,-1.89059,-3.57098,-6.24584,7222.41,0.00441485,1.72434,1.32166,1.32545,1.26861,2039.96,6181.18,3000.33,0.206546,-3.32721,6.67105,7167.6,0.00242089,1.72224,1.9941,1.32243,4.72635,7196.17,0.00401198,1.72619,0.402526,1.3243,2.18756,-0.0111588,0.0162066,0.0102609,-0.0370795,-0.00200585,-0.0162768,0.0627359
10469296,18467,13574,2.4574e+06,14500,2,0,1235.5,999.901,-6957.8,7.38142,-0.491586,1.21739,7183.26,0.00707923,1.72064,4.44758,6.24153,0.432728,3471.91,-1102.88,6253.1,-6.50859,-0.237909,3.53785,7217.86,0.00475067,1.72058,3.22408,6.23765,4.12218,7181.96,0.00765338,1.72113,4.26131,6.23864,0.618564,0.00026758,-0.0198944,-0.0140418,-0.0315385,0.0125355,-0.01795,0.0627452
14441175,20884,16615,2.4574e+06,8200,1,0,1012.98,6253.43,-3489.7,1.83858,3.24931,6.41101,7223,0.0037915,1.72433,1.41999,1.32485,4.35312,833.382,-1077.51,7019.5,-1.94948,-7.15576,-0.87151,7153.04,0.000697173,1.7224,2.71528,1.32277,5.25644,7201.47,0.00708826,1.722,1.72069,1.32617,4.05262,-0.0239164,-0.0134126,0.000734896,-0.0181191,0.0305483,0.00400365,0.063173
14441293,20884,16615,2.4574e+06,13600,2,0,1093.94,-163.29,7106.37,-1.79494,-7.23342,0.11548,7209.38,0.00252364,1.72448,1.26854,1.32516,0.28729,-1713.54,-6948.9,224.297,-1.15268,0.03164,-7.37672,7170.82,0.00236471,1.72221,2.18628,1.32425,0.923624,7177.72,0.00312918,1.72446,3.81362,1.32417,4.02524,-0.00657249,0.0181924,-0.0221953,0.00973232,-0.0323814,0.00188688,0.0633063
14441233,20884,16615,2.4574e+06,10600,1,0,2052.88,5930.46,3537.17,0.0505872,-3.85117,6.37517,7222.9,0.00434198,1.72434,1.44324,1.32488,5.35991,-49.5388,3658.74,-6178.07,2.12087,6.1431,3.61901,7157.18,0.00324496,1.72235,2.15715,1.32352,3.07004,7185.63,0.00264217,1.72226,3.93561,1.32368,2.86737,-0.00831595,0.0397209,0.00147846,-0.00274181,-0.021302,0.00738008,0.0633193
8558674,16615,20884,2.4574e+06,7900,1,0,943.324,6033.2,-3775.76,1.89917,3.59793,6.23377,7165.7,0.00206177,1.72226,2.22312,1.32118,3.4991,1441.16,1351.77,6914.88,-1.50064,-7.1016,1.69841,7210.33,0.00261338,1.72447,1.46755,1.3263,6.15345,7193.4,0.00212833,1.72314,6.16197,1.32062,5.84336,0.0108508,0.00392866,0.011583,0.0357086,-0.0221516,-0.0220992,0.0638287
14441193,20884,16615,2.4574e+06,13600,2,0,1012.98,6253.43,-3489.7,1.83858,3.24931,6.41101,7223,0.0037915,1.72433,1.41999,1.32485,4.35312,1807.11,3396.05,6035.57,-0.990753,-6.3243,3.83619,7157.71,0.00214347,1.72235,2.56787,1.32375,4.73712,7182.74,0.00790067,1.72335,2.13509,1.32541,3.6381,-0.0134061,-0.00865037,-0.0159323,-0.0027743,0.0317737,0.0266001,0.0640786
14441261,20884,16615,2.4574e+06,4000,0,0,1093.94,-163.29,7106.37,-1.79494,-7.23342,0.11548,7209.38,0.00252364,1.72448,1.26854,1.32516,0.28729,861.635,5889.65,-4014.74,1.93236,3.8495,6.0705,7165.04,0.00214849,1.72227,2.23803,1.32239,3.44393,7196.02,0.003132,1.72441,0.163838,1.3209,1.39134,-0.0256886,0.013916,0.0221051,-0.0213885,0.00574923,-0.0165017,0.0642553
8558731,16615,20884,2.4574e+06,10000,1,0,2053.69,6044.49,3256.88,0.116253,-3.58446,6.53911,7167.02,0.00244001,1.72225,2.02909,1.32121,4.73176,-1383.3,-1042.58,-7040.91,1.55065,7.10088,-1.35463,7210.08,0.00565801,1.72447,1.34996,1.32692,3.17574,7204.16,0.00665735,1.72353,1.15429,1.32188,5.60667,0.00697073,-0.0226014,0.00936144,-0.0371273,0.010579,-0.00437259,0.0642891
14441273,20884,16615,2.4574e+06,7600,1,0,1093.94,-163.29,7106.37,-1.79494,-7.23342,0.11548,7209.38,0.00252364,1.72448,1.26854,1.32516,0.28729,-1765.33,-6939.81,-62.2052,-1.07904,0.326116,-7.38017,7170.83,0.00232326,1.72221,2.20212,1.32303,0.948257,7189.87,0.00400748,1.72445,3.20182,1.32305,4.63687,-0.0178164,0.0143835,-0.0324202,0.0136121,-0.0196298,0.00707089,0.0646032
8558673,16615,20884,2.4574e+06,7600,1,0,943.324,6033.2,-3775.76,1.89917,3.59793,6.23377,7165.7,0.00206177,1.72226,2.22312,1.32118,3.4991,1815.54,3383.93,6083.33,-0.975209,-6.33754,3.80086,7214.19,0.00330274,1.72443,1.59107,1.3262,5.71899,7191.69,0.00171602,1.72166,5.5461,1.32156,0.176191,-0.000671592,0.0142356,0.00808878,0.0301866,-0.0315506,-0.0218124,0.0651974
14440844,20884,16615,2.4574e+06,13900,2,0,-796.575,1325.99,-7082.16,1.9564,7.0449,1.10846,7209.87,0.0055867,1.72448,1.49668,1.3234,3.36673,2008.31,6479.87,2318.16,0.425881,-2.64123,6.95995,7168.9,0.00234315,1.72223,1.91784,1.32242,4.69857,7216.69,0.00740585,1.7245,0.80894,1.32322,4.05443,0.00596832,-0.00335061,0.0337871,-0.0165011,0.0200248,-0.0177712,0.0659234
8558812,16615,20884,2.4574e+06,4300,0,0,-907.245,-5956.47,3856.7,-1.92115,-3.72466,-6.18431,7165.47,0.00218468,1.72227,1.83475,1.32179,0.730028,2016.96,5093.73,4670.78,-0.356868,-4.96975,5.5404,7219.6,0.0040473,1.72437,1.52315,1.32613,5.47621,7195.51,0.00589417,1.72065,2.38247,1.32285,0.182466,0.0102277,-0.00881778,-0.016603,0.0407469,-0.0016346,0.0180188,0.0659846
14441249,20884,16615,2.4574e+06,15400,2,0,2052.88,5930.46,3537.17,0.0505872,-3.85117,6.37517,7222.9,0.00434198,1.72434,1.44324,1.32488,5.35991,-1971.53,-4650.5,-5090.34,0.543207,5.37159,-5.13418,7161.52,0.00205967,1.72231,1.6567,1.32431,2.2859,7183.04,0.00515421,1.72103,2.69316,1.32297,4.10971,-0.0289739,0.012574,-0.0162917,-0.00714498,0.0114009,0.0273259,0.0659977
14441181,20884,16615,2.4574e+06,10000,1,0,1012.98,6253.43,-3489.7,1.83858,3.24931,6.41101,7223,0.0037915,1.72433,1.41999,1.32485,4.35312,-2033.43,-6218.98,-2924.03,-0.24249,3.22411,-6.72116,7167.74,0.00178995,1.72224,2.08165,1.32304,1.48539,7191.73,0.00567562,1.72517,2.6543,1.32438,3.11874,0.00660343,0.014809,-0.0281952,0.0291112,0.00631034,0.0156888,0.0661914
14441313,20884,16615,2.4574e+06,4600,0,0,-931.796,-6100.44,3733.74,-1.89059,-3.57098,-6.24584,7222.41,0.00441485,1.72434,1.32166,1.32545,1.26861,1771.02,3145.64,6179.57,-1.07383,-6.46065,3.5785,7157.08,0.00208041,1.72236,2.61125,1.32254,4.73423,7193.38,0.00588021,1.72406,0.537502,1.32563,2.05279,0.00522501,0.000239944,0.0161337,-0.031628,0.00608745,-0.037431,0.0663412
14441222,20884,16615,2.4574e+06,7300,1,0,2052.88,5930.46,3537.17,0.0505872,-3.85117,6.37517,7222.9,0.00434198,1.72434,1.44324,1.32488,5.35991,634.269,-1785.95,6894.36,-2.02918,-7.00026,-1.62905,7153.66,0.000581272,1.72239,2.34311,1.32281,5.73306,7197.19,0.0072004,1.7222,2.22755,1.32365,4.57541,-0.0254015,-0.0112312,-0.0221456,0.00178892,0.0175665,0.0254248,0.0664768
10469232,18467,13574,2.4574e+06,10300,1,0,-5489.2,908.598,-4490.42,4.8227,0.656949,-5.69193,7193.6,0.00847983,1.72054,4.60753,6.24121,5.50545,-3070.76,-835.17,6471.1,-6.71126,0.781284,-3.10894,7216.74,0.00311635,1.72059,3.33179,6.2368,4.95563,7162.31,0.00683342,1.71911,5.15025,6.24003,4.96256,-0.00702868,-0.0156817,0.0135386,-0.0147017,0.0313717,-0.0282008,0.0665494
10469832,18467,13574,2.4574e+06,10300,1,0,-6157.56,781.818,-3562.83,3.84632,0.808908,-6.36804,7196.31,0.00872218,1.72051,4.56695,6.24358,5.38542,-1443.32,-994.125,7000.7,-7.26793,0.53968,-1.44906,7214.27,0.00357802,1.72062,3.43599,6.23909,4.61295,7190.06,0.00517663,1.71982,4.13992,6.24318,5.81238,-0.0304231,-0.0025877,-0.0148339,-0.011054,0.0310939,0.00245871,0.0670374
14441280,20884,16615,2.4574e+06,9700,1,0,1093.94,-163.29,7106.37,-1.79494,-7.23342,0.11548,7209.38,0.00252364,1.72448,1.26854,1.32516,0.28729,162.435,4252.34,-5783.61,2.11481,5.71819,4.26314,7158.86,0.00301642,1.72234,2.20667,1.32355,3.12412,7184.75,0.00105878,1.72441,4.35911,1.32059,3.4792,-0.0303338,0.0206756,-0.0028802,-0.0295152,-0.00748653,0.00126155,0.0672988
10469233,18467,13574,2.4574e+06,10600,1,0,-5489.2,908.598,-4490.42,4.8227,0.656949,-5.69193,7193.6,0.00847983,1.72054,4.60753,6.24121,5.50545,-4906.88,-564.961,5246.13,-5.43109,1.0059,-4.99357,7221.77,0.00312115,1.72054,3.07718,6.23688,5.51998,7161.48,0.00643897,1.71829,5.15236,6.23935,4.96034,-0.00980218,-0.02319,0.010916,-0.0206198,0.0286745,-0.0184895,0.0673068
14440893,20884,16615,2.4574e+06,13600,2,0,1216.95,6569.74,-2761.34,1.71221,2.50036,6.77587,7224.59,0.00379296,1.72432,1.36249,1.32364,4.52387,1771.02,3145.64,6179.57,-1.07383,-6.46065,3.5785,7157.08,0.00208041,1.72236,2.61125,1.32254,4.73423,7213.18,0.00845997,1.72322,1.45514,1.32411,4.43129,-0.0153825,-0.029694,0.00831327,-0.00646198,0.0319948,-0.00454402,0.0674152
8558813,16615,20884,2.4574e+06,4600,0,0,-907.245,-5956.47,3856.7,-1.92115,-3.72466,-6.18431,7165.47,0.00218468,1.72227,1.83475,1.32179,0.730028,1815.54,3383.93,6083.33,-0.975209,-6.33754,3.80086,7214.19,0.00330274,1.72443,1.59107,1.3262,5.71899,7196.78,0.00597524,1.72192,2.53897,1.32201,0.0258436,-2.9492e-06,-0.000703232,-0.0191115,0.0412136,-0.001703,0.0256228,0.0676836
14441242,20884,16615,2.4574e+06,13300,2,0,2052.88,5930.46,3537.17,0.0505872,-3.85117,6.37517,7222.9,0.00434198,1.72434,1.44324,1.32488,5.35991,714.351,-1511.91,6951.92,-1.99219,-7.07222,-1.33655,7153.37,0.000606593,1.72239,2.50341,1.32401,5.5322,7181.58,0.00651794,1.72244,2.59343,1.32378,4.20955,-0.0205362,0.00108733,-0.0241661,0.00883316,0.00636524,0.0345245,0.0679326
14441194,20884,16615,2.4574e+06,13900,2,0,1012.98,6253.43,-3489.7,1.83858,3.24931,6.41101,7223,0.0037915,1.72433,1.41999,1.32485,4.35312,1427.28,1365.18,6875.07,-1.52086,-7.10463,1.71465,7153.78,0.00152817,1.72239,2.8487,1.32385,4.76927,7181.54,0.00739958,1.72283,2.34827,1.3257,3.42496,-0.0160153,0.00306403,-0.0218607,-0.00351535,0.023721,0.0328413,0.0679365
14441144,20884,16615,2.4574e+06,13900,2,0,-1007.66,540.452,-7159.24,1.84398,7.15458,0.287377,7209.5,0.0056882,1.72448,1.44943,1.32458,3.30139,1982.1,6579.52,2046.04,0.512812,-2.36617,7.05195,7169.32,0.0023066,1.72222,1.89088,1.32364,4.68515,7184.79,0.00907719,1.72449,1.63964,1.32433,3.11115,-0.00271681,-0.0122243,-0.00944015,-0.00397953,0.0514229,0.00925161,0.068082
14441082,20884,16615,2.4574e+06,10300,1,0,-2066.76,-5692.04,-3975.46,0.0847133,4.20375,-6.09731,7221.74,0.003994,1.72435,1.27724,1.32428,2.45311,634.269,-1785.95,6894.36,-2.02918,-7.00026,-1.62905,7153.66,0.000581272,1.72239,2.34311,1.32281,5.73306,7204.13,0.00809987,1.72236,1.40201,1.32294,2.32814,0.00969179,-0.0291089,-0.00878689,0.00388058,0.030969,-0.0185015,0.0681963
