transfer_id,departure_object_id,arrival_object_id,departure_epoch,time_of_flight,revolutions,prograde,departure_position_x,departure_position_y,departure_position_z,departure_velocity_x,departure_velocity_y,departure_velocity_z,departure_semi_major_axis,departure_eccentricity,departure_inclination,departure_argument_of_periapsis,departure_longitude_of_ascending_node,departure_true_anomaly,arrival_position_x,arrival_position_y,arrival_position_z,arrival_velocity_x,arrival_velocity_y,arrival_velocity_z,arrival_semi_major_axis,arrival_eccentricity,arrival_inclination,arrival_argument_of_periapsis,arrival_longitude_of_ascending_node,arrival_true_anomaly,transfer_semi_major_axis,transfer_eccentricity,transfer_inclination,transfer_argument_of_periapsis,transfer_longitude_of_ascending_node,transfer_true_anomaly,departure_delta_v_x,departure_delta_v_y,departure_delta_v_z,arrival_delta_v_x,arrival_delta_v_y,arrival_delta_v_z,transfer_delta_v
1837807,16615,21610,2.4574e+06,64674,10,0,931.054,-711.088,7054.11,-1.90925,-7.20305,-0.479769,7152.86,0.000805534,1.7224,2.82764,1.32153,5.09064,2000.48,1282.26,6716.62,-3.46739,-6.24415,2.22071,7124.07,0.000518443,1.72235,2.96695,1.01639,4.58146,7063.14,0.0156619,1.7339,5.38204,1.05382,2.49403,-1.77075,0.760953,0.388046,0.288548,-0.0997342,0.040092,2.27393
1139809,16615,21610,2.4574e+06,64832,10,0,-530.319,2119.17,-6839.11,2.08745,6.86452,1.96033,7154.12,0.00360486,1.72239,2.01362,1.31734,2.96927,-1195.23,117.363,-7042.84,3.87052,6.35104,-0.550155,7122.56,0.00308307,1.72237,1.45874,1.01217,3.17884,7072.98,0.0208583,1.73617,2.58281,1.26623,2.39201,0.347336,-0.115516,-0.169904,-1.70658,0.747905,0.163673,2.27399
1039809,16615,21610,2.4574e+06,64832,10,0,489.243,-2233.52,6774.65,-2.11054,-6.84758,-2.10622,7154.25,0.00059628,1.72239,2.09084,1.31674,6.05231,1189.87,-120.83,7022.99,-3.88604,-6.36681,0.548769,7122.53,0.000221025,1.72237,4.58906,1.01156,3.19062,7074.1,0.0147008,1.73616,5.73533,1.2692,2.40031,-0.327662,0.113968,0.140962,1.72862,-0.759569,-0.208397,2.27407
1350805,16615,21610,2.4574e+06,64516,10,0,87.3539,3992.2,-5967.64,2.14917,5.90547,3.98071,7158.09,0.0031187,1.72234,2.19166,1.31866,3.09288,-1143.4,201.212,-7049.53,3.87979,6.35348,-0.446993,7122.53,0.00308609,1.72237,1.46964,1.01341,3.18195,7070.29,0.016164,1.73329,2.40727,1.30139,2.87457,0.129815,-0.0580283,-0.0740934,-1.93514,0.814698,0.243603,2.27407
1547806,16615,21610,2.4574e+06,64595,10,0,-193.398,3197.87,-6425.79,2.13429,6.40578,3.12062,7156.07,0.00338506,1.72237,2.11819,1.31984,3.03287,-1188.37,126.202,-7043.84,3.8573,6.3603,-0.535912,7122.56,0.00308277,1.72237,1.45937,1.01463,3.18015,7067.47,0.0175507,1.73632,2.42873,1.28952,2.71755,0.217568,-0.081156,-0.104481,-1.84771,0.784331,0.221221,2.27408
1239809,16615,21610,2.4574e+06,64832,10,0,573.155,-1965.22,6850.83,-2.07974,-6.93865,-1.81832,7153.88,0.000577419,1.72239,2.25769,1.31794,5.8449,1192.22,-115.744,7022.68,-3.87746,-6.37165,0.553171,7122.53,0.000221269,1.72237,4.58886,1.01279,3.19022,7071.33,0.0162805,1.73604,5.75724,1.26249,2.3366,-0.37799,0.130886,0.163048,1.67705,-0.738753,-0.187419,2.27408
1535807,16615,21610,2.4574e+06,64674,10,0,-930.787,725.181,-7080.83,1.91478,7.17187,0.476299,7152.91,0.00367533,1.7224,1.87251,1.3197,2.90556,-2206.16,-1640.95,-6594.3,3.33471,6.12708,-2.64094,7124.77,0.00277724,1.72234,1.23168,1.01452,3.11448,7067.63,0.0183693,1.73438,2.13151,1.04655,2.60344,1.79911,-0.780111,-0.381581,-0.260605,0.0769429,-0.0504553,2.27411
1435809,16615,21610,2.4574e+06,64832,10,0,895.161,-840.278,7044.49,-1.94427,-7.18345,-0.615125,7152.91,0.000769887,1.7224,2.80778,1.3191,5.12893,1648.19,653.385,6900.1,-3.68152,-6.34071,1.47754,7123.15,0.000330537,1.72236,3.42214,1.01397,4.23036,7068.59,0.0185521,1.73711,5.63864,1.08935,2.26155,-1.52572,0.625934,0.382891,0.528646,-0.239744,0.0279174,2.27413
1541808,16615,21610,2.4574e+06,64753,10,0,-571.999,1996.1,-6872.65,2.0602,6.90852,1.8301,7153.95,0.00362391,1.72239,1.99907,1.31977,2.96551,-1272.91,-13.7456,-7030.19,3.82786,6.36165,-0.704726,7122.63,0.00307507,1.72237,1.44075,1.01462,3.17579,7067.42,0.0212478,1.74024,2.52594,1.24791,2.42715,0.490872,-0.166645,-0.193548,-1.5686,0.692722,0.144201,2.27414
1938806,16615,21610,2.4574e+06,64595,10,0,-909.098,811.309,-7074.42,1.90945,7.16633,0.570122,7152.95,0.00368265,1.7224,1.87903,1.32214,2.91182,-2169.3,-1585.84,-6619.96,3.34308,6.1526,-2.5699,7124.65,0.00279481,1.72235,1.23795,1.01699,3.11849,7062.06,0.0189722,1.73746,2.11408,1.05856,2.63476,1.74013,-0.743574,-0.372755,-0.325039,0.11025,-0.0391914,2.27416
1544807,16615,21610,2.4574e+06,64674,10,0,-384.366,2608.31,-6678.28,2.10638,6.6862,2.4861,7154.89,0.00352612,1.72238,2.06044,1.3198,2.99738,-1230.72,56.2321,-7037.48,3.84283,6.36139,-0.62036,7122.59,0.00307928,1.72237,1.45005,1.01463,3.17798,7067.44,0.0188781,1.73874,2.46746,1.27323,2.58295,0.325703,-0.112635,-0.139474,-1.73782,0.749794,0.19283,2.27425
